order_id,customer_id,order_status,order_date,shipped_date,store_id,customer_name,customer_city,customer_state,store_name,store_city,product_id,quantity,list_price,discount,total_spent,product_name,brand_id,category_id,category_name,brand_name
203,1102,4,2016-05-03,2016-05-06,3,Henrietta Wagner,Fort Worth,TX,Rowlett Bikes,Rowlett,19,2,449.0,0.07,835.14,Pure Cycles William 3-Speed - 2016,4,3,Cruisers Bicycles,Pure Cycles
203,1102,4,2016-05-03,2016-05-06,3,Henrietta Wagner,Fort Worth,TX,Rowlett Bikes,Rowlett,26,1,599.99,0.05,569.9905,Electra Townie Original 7D EQ - 2016,1,2,Comfort Bicycles,Electra
204,591,4,2016-05-04,2016-05-06,2,Danilo Holmes,Hicksville,NY,Baldwin Bikes,Baldwin,6,2,469.99,0.07,874.1813999999999,Surly Ice Cream Truck Frameset - 2016,8,6,Mountain Bikes,Surly
204,591,4,2016-05-04,2016-05-06,2,Danilo Holmes,Hicksville,NY,Baldwin Bikes,Baldwin,17,2,429.0,0.1,772.2,Pure Cycles Vine 8-Speed - 2016,4,3,Cruisers Bicycles,Pure Cycles
205,635,4,2016-05-04,2016-05-06,2,Myrtie James,Merrick,NY,Baldwin Bikes,Baldwin,22,2,269.99,0.05,512.981,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,Children Bicycles,Electra
205,635,4,2016-05-04,2016-05-06,2,Myrtie James,Merrick,NY,Baldwin Bikes,Baldwin,24,2,549.99,0.1,989.9820000000001,Electra Townie Original 21D - 2016,1,2,Comfort Bicycles,Electra
206,743,4,2016-05-04,2016-05-05,3,Tania Swanson,Longview,TX,Rowlett Bikes,Rowlett,20,1,599.99,0.2,479.992,Electra Townie Original 7D EQ - Women's - 2016,1,3,Cruisers Bicycles,Electra
206,743,4,2016-05-04,2016-05-05,3,Tania Swanson,Longview,TX,Rowlett Bikes,Rowlett,25,1,499.99,0.05,474.9905,Electra Townie Original 7D - 2015/2016,1,2,Comfort Bicycles,Electra
207,105,4,2016-05-05,2016-05-07,2,Marget Hodge,Woodhaven,NY,Baldwin Bikes,Baldwin,5,1,1320.99,0.05,1254.9405,Heller Shagamaw Frame - 2016,3,6,Mountain Bikes,Heller
207,105,4,2016-05-05,2016-05-07,2,Marget Hodge,Woodhaven,NY,Baldwin Bikes,Baldwin,7,2,3999.99,0.1,7199.982,Trek Slash 8 27.5 - 2016,9,6,Mountain Bikes,Trek
207,105,4,2016-05-05,2016-05-07,2,Marget Hodge,Woodhaven,NY,Baldwin Bikes,Baldwin,11,2,1680.99,0.07,3126.6414,Surly Straggler 650b - 2016,8,4,Cyclocross Bicycles,Surly
207,105,4,2016-05-05,2016-05-07,2,Marget Hodge,Woodhaven,NY,Baldwin Bikes,Baldwin,12,2,549.99,0.2,879.984,Electra Townie Original 21D - 2016,1,3,Cruisers Bicycles,Electra
208,815,4,2016-05-06,2016-05-09,2,Leanna Manning,Hicksville,NY,Baldwin Bikes,Baldwin,3,1,999.99,0.05,949.9905,Surly Wednesday Frameset - 2016,8,6,Mountain Bikes,Surly
208,815,4,2016-05-06,2016-05-09,2,Leanna Manning,Hicksville,NY,Baldwin Bikes,Baldwin,4,2,2899.99,0.07,5393.9814,Trek Fuel EX 8 29 - 2016,9,6,Mountain Bikes,Trek
208,815,4,2016-05-06,2016-05-09,2,Leanna Manning,Hicksville,NY,Baldwin Bikes,Baldwin,6,2,469.99,0.05,892.981,Surly Ice Cream Truck Frameset - 2016,8,6,Mountain Bikes,Surly
208,815,4,2016-05-06,2016-05-09,2,Leanna Manning,Hicksville,NY,Baldwin Bikes,Baldwin,10,2,1549.0,0.05,2943.1,Surly Straggler - 2016,8,4,Cyclocross Bicycles,Surly
208,815,4,2016-05-06,2016-05-09,2,Leanna Manning,Hicksville,NY,Baldwin Bikes,Baldwin,12,1,549.99,0.2,439.992,Electra Townie Original 21D - 2016,1,3,Cruisers Bicycles,Electra
209,514,4,2016-05-07,2016-05-08,2,Clarita Curry,Hollis,NY,Baldwin Bikes,Baldwin,13,1,269.99,0.1,242.991,Electra Cruiser 1 (24-Inch) - 2016,1,3,Cruisers Bicycles,Electra
210,943,4,2016-05-07,2016-05-09,2,Lynn Mcmahon,Scarsdale,NY,Baldwin Bikes,Baldwin,13,2,269.99,0.2,431.98400000000004,Electra Cruiser 1 (24-Inch) - 2016,1,3,Cruisers Bicycles,Electra
210,943,4,2016-05-07,2016-05-09,2,Lynn Mcmahon,Scarsdale,NY,Baldwin Bikes,Baldwin,14,1,269.99,0.07,251.0907,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,Cruisers Bicycles,Electra
211,1140,4,2016-05-07,2016-05-08,2,Penney Hall,Liverpool,NY,Baldwin Bikes,Baldwin,2,2,749.99,0.07,1394.9814,Ritchey Timberwolf Frameset - 2016,5,6,Mountain Bikes,Ritchey
211,1140,4,2016-05-07,2016-05-08,2,Penney Hall,Liverpool,NY,Baldwin Bikes,Baldwin,10,1,1549.0,0.07,1440.57,Surly Straggler - 2016,8,4,Cyclocross Bicycles,Surly
212,1373,4,2016-05-08,2016-05-11,2,Lanora Robbins,West Babylon,NY,Baldwin Bikes,Baldwin,7,1,3999.99,0.2,3199.992,Trek Slash 8 27.5 - 2016,9,6,Mountain Bikes,Trek
212,1373,4,2016-05-08,2016-05-11,2,Lanora Robbins,West Babylon,NY,Baldwin Bikes,Baldwin,12,2,549.99,0.2,879.984,Electra Townie Original 21D - 2016,1,3,Cruisers Bicycles,Electra
212,1373,4,2016-05-08,2016-05-11,2,Lanora Robbins,West Babylon,NY,Baldwin Bikes,Baldwin,16,2,599.99,0.07,1115.9814,Electra Townie Original 7D EQ - 2016,1,3,Cruisers Bicycles,Electra
212,1373,4,2016-05-08,2016-05-11,2,Lanora Robbins,West Babylon,NY,Baldwin Bikes,Baldwin,19,1,449.0,0.1,404.1,Pure Cycles William 3-Speed - 2016,4,3,Cruisers Bicycles,Pure Cycles
213,788,4,2016-05-08,2016-05-09,3,Lilliam Nolan,Copperas Cove,TX,Rowlett Bikes,Rowlett,13,1,269.99,0.1,242.991,Electra Cruiser 1 (24-Inch) - 2016,1,3,Cruisers Bicycles,Electra
214,363,4,2016-05-10,2016-05-11,2,Kaci Gallegos,Ballston Spa,NY,Baldwin Bikes,Baldwin,21,1,269.99,0.1,242.991,Electra Cruiser 1 (24-Inch) - 2016,1,1,Children Bicycles,Electra
215,1420,4,2016-05-10,2016-05-12,2,Kelsey Noble,Mount Vernon,NY,Baldwin Bikes,Baldwin,12,2,549.99,0.1,989.9820000000001,Electra Townie Original 21D - 2016,1,3,Cruisers Bicycles,Electra
215,1420,4,2016-05-10,2016-05-12,2,Kelsey Noble,Mount Vernon,NY,Baldwin Bikes,Baldwin,19,1,449.0,0.07,417.57,Pure Cycles William 3-Speed - 2016,4,3,Cruisers Bicycles,Pure Cycles
216,267,4,2016-05-11,2016-05-13,1,Angelina Lloyd,Apple Valley,CA,Santa Cruz Bikes,Santa Cruz,16,2,599.99,0.05,1139.981,Electra Townie Original 7D EQ - 2016,1,3,Cruisers Bicycles,Electra
216,267,4,2016-05-11,2016-05-13,1,Angelina Lloyd,Apple Valley,CA,Santa Cruz Bikes,Santa Cruz,22,2,269.99,0.1,485.982,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,Children Bicycles,Electra
217,716,4,2016-05-11,2016-05-14,2,Sebrina Hart,Coram,NY,Baldwin Bikes,Baldwin,10,2,1549.0,0.1,2788.2000000000003,Surly Straggler - 2016,8,4,Cyclocross Bicycles,Surly
217,716,4,2016-05-11,2016-05-14,2,Sebrina Hart,Coram,NY,Baldwin Bikes,Baldwin,17,1,429.0,0.07,398.96999999999997,Pure Cycles Vine 8-Speed - 2016,4,3,Cruisers Bicycles,Pure Cycles
217,716,4,2016-05-11,2016-05-14,2,Sebrina Hart,Coram,NY,Baldwin Bikes,Baldwin,18,1,449.0,0.1,404.1,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,Cruisers Bicycles,Pure Cycles
218,1179,4,2016-05-12,2016-05-14,2,Vernetta Banks,Brooklyn,NY,Baldwin Bikes,Baldwin,2,2,749.99,0.1,1349.982,Ritchey Timberwolf Frameset - 2016,5,6,Mountain Bikes,Ritchey
218,1179,4,2016-05-12,2016-05-14,2,Vernetta Banks,Brooklyn,NY,Baldwin Bikes,Baldwin,12,1,549.99,0.05,522.4905,Electra Townie Original 21D - 2016,1,3,Cruisers Bicycles,Electra
218,1179,4,2016-05-12,2016-05-14,2,Vernetta Banks,Brooklyn,NY,Baldwin Bikes,Baldwin,13,1,269.99,0.07,251.0907,Electra Cruiser 1 (24-Inch) - 2016,1,3,Cruisers Bicycles,Electra
219,1338,4,2016-05-12,2016-05-15,2,Inez Snider,Ronkonkoma,NY,Baldwin Bikes,Baldwin,5,1,1320.99,0.2,1056.7920000000001,Heller Shagamaw Frame - 2016,3,6,Mountain Bikes,Heller
219,1338,4,2016-05-12,2016-05-15,2,Inez Snider,Ronkonkoma,NY,Baldwin Bikes,Baldwin,26,1,599.99,0.05,569.9905,Electra Townie Original 7D EQ - 2016,1,2,Comfort Bicycles,Electra
220,1358,4,2016-05-12,2016-05-15,2,Noble Glover,Orchard Park,NY,Baldwin Bikes,Baldwin,3,2,999.99,0.2,1599.9840000000002,Surly Wednesday Frameset - 2016,8,6,Mountain Bikes,Surly
220,1358,4,2016-05-12,2016-05-15,2,Noble Glover,Orchard Park,NY,Baldwin Bikes,Baldwin,6,2,469.99,0.05,892.981,Surly Ice Cream Truck Frameset - 2016,8,6,Mountain Bikes,Surly
220,1358,4,2016-05-12,2016-05-15,2,Noble Glover,Orchard Park,NY,Baldwin Bikes,Baldwin,22,2,269.99,0.1,485.982,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,Children Bicycles,Electra
220,1358,4,2016-05-12,2016-05-15,2,Noble Glover,Orchard Park,NY,Baldwin Bikes,Baldwin,25,1,499.99,0.07,464.9907,Electra Townie Original 7D - 2015/2016,1,2,Comfort Bicycles,Electra
221,1218,4,2016-05-13,2016-05-14,1,Donovan Cantrell,Oakland,CA,Santa Cruz Bikes,Santa Cruz,11,2,1680.99,0.07,3126.6414,Surly Straggler 650b - 2016,8,4,Cyclocross Bicycles,Surly
222,51,4,2016-05-13,2016-05-14,2,Gertrud Rhodes,Merrick,NY,Baldwin Bikes,Baldwin,2,2,749.99,0.1,1349.982,Ritchey Timberwolf Frameset - 2016,5,6,Mountain Bikes,Ritchey
222,51,4,2016-05-13,2016-05-14,2,Gertrud Rhodes,Merrick,NY,Baldwin Bikes,Baldwin,10,1,1549.0,0.1,1394.1000000000001,Surly Straggler - 2016,8,4,Cyclocross Bicycles,Surly
223,1368,4,2016-05-15,2016-05-17,2,Veronique Fulton,Ballston Spa,NY,Baldwin Bikes,Baldwin,5,1,1320.99,0.2,1056.7920000000001,Heller Shagamaw Frame - 2016,3,6,Mountain Bikes,Heller
223,1368,4,2016-05-15,2016-05-17,2,Veronique Fulton,Ballston Spa,NY,Baldwin Bikes,Baldwin,7,2,3999.99,0.05,7599.980999999999,Trek Slash 8 27.5 - 2016,9,6,Mountain Bikes,Trek
223,1368,4,2016-05-15,2016-05-17,2,Veronique Fulton,Ballston Spa,NY,Baldwin Bikes,Baldwin,15,1,529.99,0.05,503.4905,Electra Moto 1 - 2016,1,3,Cruisers Bicycles,Electra
223,1368,4,2016-05-15,2016-05-17,2,Veronique Fulton,Ballston Spa,NY,Baldwin Bikes,Baldwin,20,1,599.99,0.05,569.9905,Electra Townie Original 7D EQ - Women's - 2016,1,3,Cruisers Bicycles,Electra
223,1368,4,2016-05-15,2016-05-17,2,Veronique Fulton,Ballston Spa,NY,Baldwin Bikes,Baldwin,21,2,269.99,0.1,485.982,Electra Cruiser 1 (24-Inch) - 2016,1,1,Children Bicycles,Electra
224,157,4,2016-05-17,2016-05-19,1,Carola Rodriquez,Banning,CA,Santa Cruz Bikes,Santa Cruz,6,1,469.99,0.07,437.09069999999997,Surly Ice Cream Truck Frameset - 2016,8,6,Mountain Bikes,Surly
224,157,4,2016-05-17,2016-05-19,1,Carola Rodriquez,Banning,CA,Santa Cruz Bikes,Santa Cruz,10,2,1549.0,0.2,2478.4,Surly Straggler - 2016,8,4,Cyclocross Bicycles,Surly
224,157,4,2016-05-17,2016-05-19,1,Carola Rodriquez,Banning,CA,Santa Cruz Bikes,Santa Cruz,11,2,1680.99,0.1,3025.782,Surly Straggler 650b - 2016,8,4,Cyclocross Bicycles,Surly
224,157,4,2016-05-17,2016-05-19,1,Carola Rodriquez,Banning,CA,Santa Cruz Bikes,Santa Cruz,25,1,499.99,0.05,474.9905,Electra Townie Original 7D - 2015/2016,1,2,Comfort Bicycles,Electra
225,307,4,2016-05-17,2016-05-19,1,Fransisca Nicholson,Glendora,CA,Santa Cruz Bikes,Santa Cruz,9,1,2999.99,0.1,2699.991,Trek Conduit+ - 2016,9,5,Electric Bikes,Trek
225,307,4,2016-05-17,2016-05-19,1,Fransisca Nicholson,Glendora,CA,Santa Cruz Bikes,Santa Cruz,21,1,269.99,0.1,242.991,Electra Cruiser 1 (24-Inch) - 2016,1,1,Children Bicycles,Electra
226,501,4,2016-05-17,2016-05-20,1,Tony Hicks,Anaheim,CA,Santa Cruz Bikes,Santa Cruz,2,1,749.99,0.05,712.4905,Ritchey Timberwolf Frameset - 2016,5,6,Mountain Bikes,Ritchey
227,489,4,2016-05-17,2016-05-20,2,Kirstie Vazquez,Saratoga Springs,NY,Baldwin Bikes,Baldwin,3,2,999.99,0.05,1899.981,Surly Wednesday Frameset - 2016,8,6,Mountain Bikes,Surly
227,489,4,2016-05-17,2016-05-20,2,Kirstie Vazquez,Saratoga Springs,NY,Baldwin Bikes,Baldwin,15,2,529.99,0.1,953.9820000000001,Electra Moto 1 - 2016,1,3,Cruisers Bicycles,Electra
228,615,4,2016-05-17,2016-05-20,2,Jamika Blanchard,Fresh Meadows,NY,Baldwin Bikes,Baldwin,2,2,749.99,0.07,1394.9814,Ritchey Timberwolf Frameset - 2016,5,6,Mountain Bikes,Ritchey
228,615,4,2016-05-17,2016-05-20,2,Jamika Blanchard,Fresh Meadows,NY,Baldwin Bikes,Baldwin,4,1,2899.99,0.2,2319.9919999999997,Trek Fuel EX 8 29 - 2016,9,6,Mountain Bikes,Trek
228,615,4,2016-05-17,2016-05-20,2,Jamika Blanchard,Fresh Meadows,NY,Baldwin Bikes,Baldwin,22,1,269.99,0.05,256.4905,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,Children Bicycles,Electra
228,615,4,2016-05-17,2016-05-20,2,Jamika Blanchard,Fresh Meadows,NY,Baldwin Bikes,Baldwin,23,2,299.99,0.1,539.9820000000001,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,1,Children Bicycles,Electra
228,615,4,2016-05-17,2016-05-20,2,Jamika Blanchard,Fresh Meadows,NY,Baldwin Bikes,Baldwin,25,1,499.99,0.2,399.992,Electra Townie Original 7D - 2015/2016,1,2,Comfort Bicycles,Electra
229,742,4,2016-05-19,2016-05-20,2,Evelina Manning,Mount Vernon,NY,Baldwin Bikes,Baldwin,5,2,1320.99,0.1,2377.782,Heller Shagamaw Frame - 2016,3,6,Mountain Bikes,Heller
229,742,4,2016-05-19,2016-05-20,2,Evelina Manning,Mount Vernon,NY,Baldwin Bikes,Baldwin,8,1,1799.99,0.2,1439.9920000000002,Trek Remedy 29 Carbon Frameset - 2016,9,6,Mountain Bikes,Trek
229,742,4,2016-05-19,2016-05-20,2,Evelina Manning,Mount Vernon,NY,Baldwin Bikes,Baldwin,25,2,499.99,0.2,799.984,Electra Townie Original 7D - 2015/2016,1,2,Comfort Bicycles,Electra
230,1167,4,2016-05-19,2016-05-21,2,Ryan Carter,Nanuet,NY,Baldwin Bikes,Baldwin,11,2,1680.99,0.07,3126.6414,Surly Straggler 650b - 2016,8,4,Cyclocross Bicycles,Surly
231,1257,4,2016-05-19,2016-05-21,2,Rosamaria Meyer,Webster,NY,Baldwin Bikes,Baldwin,5,2,1320.99,0.2,2113.5840000000003,Heller Shagamaw Frame - 2016,3,6,Mountain Bikes,Heller
231,1257,4,2016-05-19,2016-05-21,2,Rosamaria Meyer,Webster,NY,Baldwin Bikes,Baldwin,8,2,1799.99,0.07,3347.9813999999997,Trek Remedy 29 Carbon Frameset - 2016,9,6,Mountain Bikes,Trek
231,1257,4,2016-05-19,2016-05-21,2,Rosamaria Meyer,Webster,NY,Baldwin Bikes,Baldwin,14,2,269.99,0.2,431.98400000000004,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,Cruisers Bicycles,Electra
232,1360,4,2016-05-20,2016-05-23,1,Latashia Travis,Upland,CA,Santa Cruz Bikes,Santa Cruz,8,2,1799.99,0.1,3239.982,Trek Remedy 29 Carbon Frameset - 2016,9,6,Mountain Bikes,Trek
232,1360,4,2016-05-20,2016-05-23,1,Latashia Travis,Upland,CA,Santa Cruz Bikes,Santa Cruz,11,2,1680.99,0.05,3193.881,Surly Straggler 650b - 2016,8,4,Cyclocross Bicycles,Surly
232,1360,4,2016-05-20,2016-05-23,1,Latashia Travis,Upland,CA,Santa Cruz Bikes,Santa Cruz,18,1,449.0,0.07,417.57,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,Cruisers Bicycles,Pure Cycles
232,1360,4,2016-05-20,2016-05-23,1,Latashia Travis,Upland,CA,Santa Cruz Bikes,Santa Cruz,26,2,599.99,0.07,1115.9814,Electra Townie Original 7D EQ - 2016,1,2,Comfort Bicycles,Electra
233,737,4,2016-05-21,2016-05-24,2,Melita Dominguez,Auburn,NY,Baldwin Bikes,Baldwin,12,1,549.99,0.2,439.992,Electra Townie Original 21D - 2016,1,3,Cruisers Bicycles,Electra
233,737,4,2016-05-21,2016-05-24,2,Melita Dominguez,Auburn,NY,Baldwin Bikes,Baldwin,14,1,269.99,0.1,242.991,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,3,Cruisers Bicycles,Electra
233,737,4,2016-05-21,2016-05-24,2,Melita Dominguez,Auburn,NY,Baldwin Bikes,Baldwin,15,2,529.99,0.07,985.7814,Electra Moto 1 - 2016,1,3,Cruisers Bicycles,Electra
233,737,4,2016-05-21,2016-05-24,2,Melita Dominguez,Auburn,NY,Baldwin Bikes,Baldwin,16,2,599.99,0.1,1079.982,Electra Townie Original 7D EQ - 2016,1,3,Cruisers Bicycles,Electra
234,1435,4,2016-05-22,2016-05-24,2,Merrie Fowler,Scarsdale,NY,Baldwin Bikes,Baldwin,7,1,3999.99,0.05,3799.9904999999994,Trek Slash 8 27.5 - 2016,9,6,Mountain Bikes,Trek
234,1435,4,2016-05-22,2016-05-24,2,Merrie Fowler,Scarsdale,NY,Baldwin Bikes,Baldwin,11,2,1680.99,0.2,2689.5840000000003,Surly Straggler 650b - 2016,8,4,Cyclocross Bicycles,Surly
234,1435,4,2016-05-22,2016-05-24,2,Merrie Fowler,Scarsdale,NY,Baldwin Bikes,Baldwin,12,1,549.99,0.1,494.99100000000004,Electra Townie Original 21D - 2016,1,3,Cruisers Bicycles,Electra
234,1435,4,2016-05-22,2016-05-24,2,Merrie Fowler,Scarsdale,NY,Baldwin Bikes,Baldwin,17,2,429.0,0.05,815.0999999999999,Pure Cycles Vine 8-Speed - 2016,4,3,Cruisers Bicycles,Pure Cycles
234,1435,4,2016-05-22,2016-05-24,2,Merrie Fowler,Scarsdale,NY,Baldwin Bikes,Baldwin,23,1,299.99,0.1,269.99100000000004,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,1,1,Children Bicycles,Electra
235,649,4,2016-05-24,2016-05-25,2,Eli Contreras,Ronkonkoma,NY,Baldwin Bikes,Baldwin,6,1,469.99,0.07,437.09069999999997,Surly Ice Cream Truck Frameset - 2016,8,6,Mountain Bikes,Surly
235,649,4,2016-05-24,2016-05-25,2,Eli Contreras,Ronkonkoma,NY,Baldwin Bikes,Baldwin,7,2,3999.99,0.05,7599.980999999999,Trek Slash 8 27.5 - 2016,9,6,Mountain Bikes,Trek
235,649,4,2016-05-24,2016-05-25,2,Eli Contreras,Ronkonkoma,NY,Baldwin Bikes,Baldwin,13,2,269.99,0.05,512.981,Electra Cruiser 1 (24-Inch) - 2016,1,3,Cruisers Bicycles,Electra
236,206,4,2016-05-25,2016-05-26,2,Stephaine Riddle,Brooklyn,NY,Baldwin Bikes,Baldwin,2,2,749.99,0.1,1349.982,Ritchey Timberwolf Frameset - 2016,5,6,Mountain Bikes,Ritchey
236,206,4,2016-05-25,2016-05-26,2,Stephaine Riddle,Brooklyn,NY,Baldwin Bikes,Baldwin,3,2,999.99,0.07,1859.9814,Surly Wednesday Frameset - 2016,8,6,Mountain Bikes,Surly
236,206,4,2016-05-25,2016-05-26,2,Stephaine Riddle,Brooklyn,NY,Baldwin Bikes,Baldwin,4,2,2899.99,0.1,5219.982,Trek Fuel EX 8 29 - 2016,9,6,Mountain Bikes,Trek
237,1351,4,2016-05-25,2016-05-27,2,Carman Hardy,Jamestown,NY,Baldwin Bikes,Baldwin,15,1,529.99,0.2,423.992,Electra Moto 1 - 2016,1,3,Cruisers Bicycles,Electra
237,1351,4,2016-05-25,2016-05-27,2,Carman Hardy,Jamestown,NY,Baldwin Bikes,Baldwin,20,2,599.99,0.2,959.984,Electra Townie Original 7D EQ - Women's - 2016,1,3,Cruisers Bicycles,Electra
237,1351,4,2016-05-25,2016-05-27,2,Carman Hardy,Jamestown,NY,Baldwin Bikes,Baldwin,24,1,549.99,0.07,511.49069999999995,Electra Townie Original 21D - 2016,1,2,Comfort Bicycles,Electra
237,1351,4,2016-05-25,2016-05-27,2,Carman Hardy,Jamestown,NY,Baldwin Bikes,Baldwin,26,1,599.99,0.05,569.9905,Electra Townie Original 7D EQ - 2016,1,2,Comfort Bicycles,Electra
238,1350,4,2016-05-26,2016-05-29,2,Annett Rush,Rosedale,NY,Baldwin Bikes,Baldwin,7,1,3999.99,0.07,3719.9906999999994,Trek Slash 8 27.5 - 2016,9,6,Mountain Bikes,Trek
238,1350,4,2016-05-26,2016-05-29,2,Annett Rush,Rosedale,NY,Baldwin Bikes,Baldwin,13,2,269.99,0.2,431.98400000000004,Electra Cruiser 1 (24-Inch) - 2016,1,3,Cruisers Bicycles,Electra
238,1350,4,2016-05-26,2016-05-29,2,Annett Rush,Rosedale,NY,Baldwin Bikes,Baldwin,20,2,599.99,0.2,959.984,Electra Townie Original 7D EQ - Women's - 2016,1,3,Cruisers Bicycles,Electra
238,1350,4,2016-05-26,2016-05-29,2,Annett Rush,Rosedale,NY,Baldwin Bikes,Baldwin,22,2,269.99,0.05,512.981,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,Children Bicycles,Electra
238,1350,4,2016-05-26,2016-05-29,2,Annett Rush,Rosedale,NY,Baldwin Bikes,Baldwin,25,1,499.99,0.07,464.9907,Electra Townie Original 7D - 2015/2016,1,2,Comfort Bicycles,Electra
239,13,3,2016-05-27,,3,Lashawn Ortiz,Longview,TX,Rowlett Bikes,Rowlett,4,2,2899.99,0.07,5393.9814,Trek Fuel EX 8 29 - 2016,9,6,Mountain Bikes,Trek
239,13,3,2016-05-27,,3,Lashawn Ortiz,Longview,TX,Rowlett Bikes,Rowlett,16,2,599.99,0.1,1079.982,Electra Townie Original 7D EQ - 2016,1,3,Cruisers Bicycles,Electra
239,13,3,2016-05-27,,3,Lashawn Ortiz,Longview,TX,Rowlett Bikes,Rowlett,18,1,449.0,0.07,417.57,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,Cruisers Bicycles,Pure Cycles
239,13,3,2016-05-27,,3,Lashawn Ortiz,Longview,TX,Rowlett Bikes,Rowlett,21,2,269.99,0.05,512.981,Electra Cruiser 1 (24-Inch) - 2016,1,1,Children Bicycles,Electra
240,65,4,2016-05-27,2016-05-30,2,Kanesha Vega,Rome,NY,Baldwin Bikes,Baldwin,5,1,1320.99,0.07,1228.5207,Heller Shagamaw Frame - 2016,3,6,Mountain Bikes,Heller
240,65,4,2016-05-27,2016-05-30,2,Kanesha Vega,Rome,NY,Baldwin Bikes,Baldwin,8,1,1799.99,0.07,1673.9906999999998,Trek Remedy 29 Carbon Frameset - 2016,9,6,Mountain Bikes,Trek
240,65,4,2016-05-27,2016-05-30,2,Kanesha Vega,Rome,NY,Baldwin Bikes,Baldwin,9,1,2999.99,0.07,2789.9907,Trek Conduit+ - 2016,9,5,Electric Bikes,Trek
240,65,4,2016-05-27,2016-05-30,2,Kanesha Vega,Rome,NY,Baldwin Bikes,Baldwin,18,2,449.0,0.07,835.14,Pure Cycles Western 3-Speed - Women's - 2015/2016,4,3,Cruisers Bicycles,Pure Cycles
241,1082,4,2016-05-27,2016-05-29,2,Divina Madden,Long Beach,NY,Baldwin Bikes,Baldwin,7,1,3999.99,0.2,3199.992,Trek Slash 8 27.5 - 2016,9,6,Mountain Bikes,Trek
242,1168,4,2016-05-27,2016-05-30,2,Almeta Benjamin,Sunnyside,NY,Baldwin Bikes,Baldwin,3,1,999.99,0.2,799.9920000000001,Surly Wednesday Frameset - 2016,8,6,Mountain Bikes,Surly
243,802,4,2016-05-27,2016-05-28,3,Barrett Sanders,Longview,TX,Rowlett Bikes,Rowlett,7,2,3999.99,0.05,7599.980999999999,Trek Slash 8 27.5 - 2016,9,6,Mountain Bikes,Trek
243,802,4,2016-05-27,2016-05-28,3,Barrett Sanders,Longview,TX,Rowlett Bikes,Rowlett,19,2,449.0,0.07,835.14,Pure Cycles William 3-Speed - 2016,4,3,Cruisers Bicycles,Pure Cycles
243,802,4,2016-05-27,2016-05-28,3,Barrett Sanders,Longview,TX,Rowlett Bikes,Rowlett,25,2,499.99,0.05,949.981,Electra Townie Original 7D - 2015/2016,1,2,Comfort Bicycles,Electra
244,956,4,2016-05-28,2016-05-29,2,Venus Hewitt,Farmingdale,NY,Baldwin Bikes,Baldwin,19,1,449.0,0.07,417.57,Pure Cycles William 3-Speed - 2016,4,3,Cruisers Bicycles,Pure Cycles
244,956,4,2016-05-28,2016-05-29,2,Venus Hewitt,Farmingdale,NY,Baldwin Bikes,Baldwin,22,1,269.99,0.1,242.991,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,1,1,Children Bicycles,Electra
244,956,4,2016-05-28,2016-05-29,2,Venus Hewitt,Farmingdale,NY,Baldwin Bikes,Baldwin,25,1,499.99,0.2,399.992,Electra Townie Original 7D - 2015/2016,1,2,Comfort Bicycles,Electra
245,223,4,2016-05-29,2016-05-30,2,Scarlet Yates,Patchogue,NY,Baldwin Bikes,Baldwin,8,1,1799.99,0.1,1619.991,Trek Remedy 29 Carbon Frameset - 2016,9,6,Mountain Bikes,Trek
245,223,4,2016-05-29,2016-05-30,2,Scarlet Yates,Patchogue,NY,Baldwin Bikes,Baldwin,10,2,1549.0,0.05,2943.1,Surly Straggler - 2016,8,4,Cyclocross Bicycles,Surly
246,17,3,2016-05-30,,2,Caren Stephens,Scarsdale,NY,Baldwin Bikes,Baldwin,17,2,429.0,0.2,686.4000000000001,Pure Cycles Vine 8-Speed - 2016,4,3,Cruisers Bicycles,Pure Cycles
247,928,4,2016-05-30,2016-06-01,1,Joann Barber,Santa Monica,CA,Santa Cruz Bikes,Santa Cruz,3,1,999.99,0.2,799.9920000000001,Surly Wednesday Frameset - 2016,8,6,Mountain Bikes,Surly
247,928,4,2016-05-30,2016-06-01,1,Joann Barber,Santa Monica,CA,Santa Cruz Bikes,Santa Cruz,25,1,499.99,0.07,464.9907,Electra Townie Original 7D - 2015/2016,1,2,Comfort Bicycles,Electra
248,1376,4,2016-05-30,2016-05-31,2,Kimberley Reynolds,Port Washington,NY,Baldwin Bikes,Baldwin,9,1,2999.99,0.2,2399.9919999999997,Trek Conduit+ - 2016,9,5,Electric Bikes,Trek
